AST/GOT(IFCC)*7x50ML,2.6
AST/GOT(IFCC)8*20ML,0.25
AST/GOT(IFCC)8X20ml8x20ml,1.0
AST/GOT(IFCC)8x20ml,3.3076923076923075
AST/GOT(IFCC)SINGALVIAL20X10ML,1.5
AST/GOT(IFCC.)SINGALVIAL20X10mL,7.316532258064516
AST/GOT(IFCC.)SINGALVIAL5X10ML,4.0
AST/GOTSINGLEVIAL8x30ML,8.565217391304348
ASTKITR1:6×57mL?R2:3×32mL,2.5588235294117645
ASTYS05KIT20CARDS,3.0
ATVVALVE,1.0
AUTOMATEDBLOODCULTUREMACHINE(BLOODCULTURESYSTEM(BACT/ALERT3D120)),1.0
AUTOMATEDCHEMISTRYANALYZERWITHISE,1.0
AUTOMATEDMEDIAPOURERANDSTACKERSYSTERM,1.0
AUTOMATEDMEDIAPREPARATORSYSTERM,1.0
AUTOMATEDSLIDESTEINER(AUTOMATICSLIDESTAINER),1.0
AUTOMATEDSYSTEMFORBACTERIALIDENTIFICATIONANDSENILITY(VITEK2COMPACT60),1.0
AUTOMATICBLOODCULTURESYSTEM,1.0
AUTOPIPETTE,1.0
AUTOSTAINER,1.0
AdultSpO2Clipsensor(SPO2SENSORPROBE(ADULT)-5PIN),2.0
"Anticoag.NaCitrate3,8%0,2ml-TotVol2mlLightBlueCap",0.0
B30CONTROL3ML-NORMAL,1.1176470588235294
B30CONTROL3MLHIGH,1.1111111111111112
B30CONTROL3MLLOW,1.1111111111111112
"B30CONTROL6X3.0MLTRILEVEL(2N,2H,2L)",1.0204081632653061
"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1.210382513661202
BA-88ASEMIAUTOCHEMISTRYANALYZER,1.5
BACT/ALARTPF(100BOTTLES),2.20863309352518
BACT/ALARTPFPLUS(100BOTTLES),4.3671875
BACT/ALERTFA(100BOTTLES),2.0665680473372783
BACT/ALERTFAPLUS(100BOTTLES),4.9625
"BALDEMB35,PERMIER,LP50PK",1.0
BALLS1.000FORCOAGULATION,1.0
BARCODELABEL,500.0
BARCODEPRINETRPAPER2X1,1.0
BARCODEPRINETRPAPER2X11000PCS,2.0
BARCODESTICKER(BARCODELABEL),100.0
"BARIUMSULPHATE,REAGENTPLUS®,99%,1KG[SYNONYM:BARYTE]",2.0
BASICMULTIPARAMONITORFORDHS,13.0
BATTERY,1.0
BATTERY(RECHARGEBLEBATTERYOFCPM-9000),1.0
BC-20SAUTOHEMATOLOGYANALYSER,1.0
BC-3000-PLUS3PARTAUTOMATEDANALYZER,1.0
BC-30SAUTOHEMATOLOGYANALYSER,1.0
BC-6DMINDRAYQCHIGH4.5ML,2.303030303030303
BC-6DMINDRAYQCLOW,2.303030303030303
BC-6DMINDRAYQCNORMAL4.5ML,2.303030303030303
BC-NRBCMINDRAYQCHIGH,1.0
BC-NRBCMINDRAYQCLOW,1.0
BC-NRBCMINDRAYQCNORMAL,1.0
BC-REFMINDRAYQCHIGH,1.1403508771929824
BC-REFMINDRAYQCLOW,1.1403508771929824
BC-REFMINDRAYQCNORMAL,1.1403508771929824
BC6800AUTOHEMATOLOGYANALYZER,1.0
BI-DIRECTIONALINTERFACE,1.0
BICARBONATE4x4ML,17.333333333333332
"BILEESCULINAGAR,500G",1.0
"BILESALTAGAR,100G",1.0
BILIRUBINDIRECT20*4ML,1.8725490196078431
BILIRUBINDIRECTKIT4*20ML+1*20MLR14×20mL+R21×20mL,1.8863636363636365
BILIRUBINDIRECTKITR14×48mL+R24×12mL,2.607142857142857
BILIRUBINTOTAL(NBD)4X60ml,2.388888888888889
BILIRUBINTOTALKITR14×48mL+R24×12mL,2.4594594594594597
BILLIRUBINTOTAL(NBD)4x20ML,2.2393162393162394
BILRUBINDIRECTR14×32mL+R24×8mL,2.1714285714285713
BILRUBINTOTALR14×32mL+R24×8mL,2.8088235294117645
BINOCULARMICROSCOPEWITHHALILLUMINATION,1.0
BIOCHEMISTRYANALYSER,1.0
BIOCHEMISTRYREAGENTS,1.0
BIOLABOCRPCONTROLLOW1X1ML[Biolabo/France],1.5
BIOLABOCRPLOWCONTROL1X1ML,3.018181818181818
BIOLABOCRPcontrolhigh1x1ml,3.017391304347826
BIOLABOCRPcontrolhigh1x1ml[Biolabo/France],1.5
BIOLABOCRPstandardsuperhigh1x1ml,2.6901408450704225
BIOLABOCRPstandardsuperhigh1x1ml[Biolabo/France],1.0
BIOLABOEXATROL-N(NORMALLEVEL),3.0
BIOLABOEXATROL-N(NORMALLEVEL)10X5ML,2.567901234567901
BIOLABOEXATROL-N(NORMALLEVEL)10x5ML,0.7142857142857143
BIOLABOEXATROL-N(NORMALLEVEL)5ML,3.5714285714285716
BIOLABOEXATROL-N(NORMALLEVEL)5ML(Biolabo/France),50.0
BIOLABOEXATROL-N(NORMALLEVEL)5MLX10,2.142857142857143
BIOLABOEXATROL-P(PATHOLOGICALLEVEL),3.0
BIOLABOEXATROL-P(PATHOLOGICALLEVEL)10X5ML,2.6470588235294117
BIOLABOEXATROL-P(PATHOLOGICALLEVEL)10x5ML,2.3333333333333335
BIOLABOEXATROL-P(PATHOLOGICALLEVEL)5ML,3.125
BIOLABOEXATROL-P(PATHOLOGICALLEVEL)5ML(Biolabo/France),50.0
BIOLABOEXATROL-P(PATHOLOGICALLEVEL)5MLX10,2.238095238095238
BIOLABOEXATROLP(PATHOLOGICALLEVEL)10X5ML,1.5
BIOLABOPAEDIATRICCONTROL3X3ML,2.2222222222222223
BIOLABOPAEDIATRICCONTROL3X3ML(Biolabo/France),3.0
BIOSAFETYCABINET,1.0
BLEACHING3REAGENT100PCS,2.0
BLOCKSTORAGECABINET(WAXCABINETWITHLOCK),2.0
BLOODAGARBASENO2500G,5.0
BLOODBANKREFRIDGERATOR,1.0
BLOODCULTUREBOTTLES-BTAFA(AEROBIC)-30ML(100BOTTLES),1.375
BLOODCULTUREMACHINE(BACT/ALERT(3D120)INCUBATORMODULE),0.0
"BORICACIDR.G.,BUFFERSUBSTANCE,REAG",26.0
BOTTLECOLLER(PHARMACYREFRIGERATOR),1.0
BOTTLECOOLER,6.0
BPCuffConnectorSocket(Male/Female)(BPCUFFCONNECTORSOCKET),40.0
BRAINHEARTINFUSIONBROTH500G,1.0
BRANDNEWBLOODCELLCOUNTER,1.0
BRANDNEWFIVEPARTHEMATOLOGYANALYZER,1.0
BRANDNEWPHMETER,1.0
BRITISHSTANDARDADAPTORFORCFD-22,2.5
"BROMOTHYMOLBLUE,CERTIFIED,5G",50.0
BS-120DISPOSABLECUVETTES,2000.0
BS-120DISPOSABLECUVETTES1000PCS,1.0
BS-200REACTIONCUVEETTE,226.4
BS-200REACTIONCUVEETTE(1000PCS),4.0
"BS-200REACTIONCUVEETTE1,000PCS",1.0
BS-200REACTIONCUVEETTE1000PCS,1.5
BS-300DISPOSABLECUVETE,169.8
BS-300DISPOSABLECUVETE(1000PCS),4.0
BS-300DISPOSABLECUVETE1000PCS,1.4444444444444444
BS-300DISPOSIBLECUVETE,-3.6
BULB12V35WHALOGENREFLECTORGU5.3,1.0
BULIRUBINTOTALKITR14×20mL+R21×20mL,1.9019607843137254
BUNSENBURNER,1.0
Built-inlithiumbattery(RECHARGEBLEBATTERYOFCPM-9000),5.0
C-REACTIVEPROTEINKITR1:2×35mL?R2:2×10mL,7.097560975609756
C-REACTIVEPROTEINR11×40mL+R21×10mL,7.011173184357542
CALCIUM*6x60ML,1.0
CALCIUM8x20ML,1.3768115942028984
CALCIUMARSENAZOIII,2.8545454545454545
CALCIUMKITR4×40mL,1.3333333333333333
CALCIUMKITR4×45mL,1.4166666666666667
CALCIUMMICROVOLUMEELECTRODE,1.0
CALCIUMR6×40mL,1.0
CALIBRATEURSHBA1CCAPILLAIRE2,1.5
CAMERABRACKET,1.0
CAPICLEAN(25ML),1.8148148148148149
CAPILIARYSPROTEIN(E)6,1.125
CAPILLARYELECTROPHORESISANALYZER,1.0
CAPILLARYELECTROPHORESISAPPARATUS(CAPILLARYS2FLEX-PIERCING),1.0
CAPILLARYELECTROPHORESISSYSTEM(CAPILLARYS2FLEX-PIERCING),1.0
CAPILLARYS/MINICAPURINE(48/96T),1.5
CAPILLARYSHEMOGLOBIN(E),2.3684210526315788
CAPILLIARYSHBA1C,3.3333333333333335
"CARBOY(ASPIRATORBOTTLE)WITHSCREWCAP,HDPE,25LFAUCETINCLUDED",3.0
CARDIACMARKERANALYZER(VCVIDAS(BN)),1.0
CAROUSELSTANDFOR6PIPETTES,-1.0
"CASPOFUNGINEZYMICTMSTRIP(0.002-32MCG/ML),120ST",1.0
CASSETTEGREENBIOPSY,850.0
CASSETTEPINKBIOPSY,300.0
"CATHETERRS,DISPOSABLES&GENERALGLASSWARE",1.0
"CC.M.CONTROL(L1)(CE,6*5ML)",1.5046728971962617
"CC.M.CONTROL(L1)(CE,6X5ML)",3.0
"CC.M.CONTROL(L2)(CE,6*5ML)",1.5686274509803921
"CC.M.CONTROL(L2)(CE,6X5ML)",3.0
"CD80DETERGENT(ABROAD,2L*6)",1.8863636363636365
CEDIACSAPLUSKITWITHLOWCALIBRATOR,1.0
"CEDIAGENTAMICINIIASSAY,13X11ML",1.0
CEDIATDMANTIBIOTICCALIBRATORSET,1.0
CEFOXITINSUPPLEMENT,24.0
CELLCOUNTER,1.0
"CELLCOUNTER,8KEYS",2.0
CELLYSE-MINDRAY3000PLUS,5.0
CELLYTROL(KITS),3.0
CENTERCOMPCO-OBSERVATIONFORAXIOSCOPE,1.0
CENTRICWATERPUMP,2.0
CENTRIFUGE,1.5
CENTRIFUGE(12LABORATORYCENTRIFUGE),10.0
CENTRIFUGE(32BUCKET),11.0
CENTRIFUGE(32BUCKETS),5.0
CENTRIFUGE(LABORATORYCENTRIFUGE),9.833333333333334
CENTRIFUGE(REFRIGERATORCENTRIFUGE),1.0
CENTRIFUGE(REVOLUTIONARYMICROPROCESSORLAB.CENTRIFUGE),1.0
CENTRIFUGE08BUCKETS,1.0
CENTRIFUGE12BUCKET,4.0
CENTRIFUGE24BUCKET,2.3333333333333335
CENTRIFUGE32BUCKETS,1.0
"CENTRIFUGETUBES,POLYPROPYLENE-15ML,17X120MM",3.0
CENTRIFUGETUBESCREWCAP,750.0
CFLLYSE(500ML/BOTTLE),10.513698630136986
CFLLYSE(500ML/BOTTLE)(Mindray-China),7.0
CFLLYSE(500ml/bottle)(Mindray/China),12.0
CFLLYSE(500ml/bottle)(PackSize500ml)[Mindray/China],34.0
CHARCOALFILTER,4.5
CHESTCATHETERSSIZE24,6.0
"CHOLERATOXINFROMVIBRIOCHOLERA,POWDER,0.5MG[SYNONYM:CTX,CHOLERAENTEROTOXIN,CHOLERGEN]",1.0
CHOLESTEROL,0.3333333333333333
CHOLESTEROL12X20ML,1.4814814814814814
CHOLESTEROLCHOD-PAD2X100ML,1.4
CHOLESTEROLCHOD-PAP10*100ML,2.3
CHOLESTEROLCHOD-PAP2X100ML,8.267241379310345
CHOLESTEROLCHOD-PAPLIQUIDREADYTOUSE2X100ML,2.1666666666666665
CHOLESTEROLWITHSTANDARD100ML,2.0
CIPHERLABCCD1500WIREDBARCODESCANNER,4.0
CIRCULATINGCONSTANTTEMPERATUREBATH(60-C4),1.0
CK-IFCC2X25ML,1.3571428571428572
CK-MB10X3ML,2.2
CK-MB10X3ML(Biolabo/France),1.0
CK-MB2*20ML,1.0
CK-MB4x25ml,1.1666666666666667
CK-MBCALIBRATOR(3*1ML)3×1mL,1.0
CK-MBCONTROL,0.5
CK-MBCONTROLHIGH,0.6666666666666666
CK-MBKitR12×35mL+R21×18mL,1.0
CK-NAC(IFCC)20X3ML,2.4375
CK0103CKKit(4*38ml+2*20ml)R14×38mL+R22×20mL,0.75
CKKITR12×35mL+R21×18mL,1.1666666666666667
CLEANINGLIQUIDFORREFRACTOMETERANDTURBIDIMETER200ML,1.0
"CLEANINGSOLUTION,ACID100ML(formindray)BS300",4.36734693877551
"CLEANINGSOLUTION,ACID100ML0",3.0
"CLEANINGSOLUTION,ALK100ml",1.0
"CLEANINGSOLUTION,ALK100ml(FORmINDRAYBS300)",3.8
"CLEANINGSOLUTION,ALK100ml)",3.888888888888889
CLEANINGSOLUTIONKIT,1.0
CLEANPRPTECT(5ML),2.0303030303030303
CLEANSOLUTION1X500ML,1.1666666666666667
CLELECTRODE,0.3333333333333333
CLINICALCHEMISTRYANALYZER(VCMINIVIDAS(BN)),1.0
CO20103CO2KIT(4X20ML+QC&CAL),1.0
CO2ABSORBER+VENTFLILTERFORSTORAGETANK30-100L,1.0
COAGULOMETER(SEMIAUTOMATED)(M-4FOURCHANNELCOAGULATIONANALYSER),1.0
COLDCENTRIFUGE,1.0
COLLAGEN(2X1ML),2.0
COLLAGENREAGENT(2X1ML),0.6666666666666666
COLOURPRINTER,-1.0
COMBUSTIBLEGASTAP-LONG,1.0
CONDENSER0.9/1.25HFORAXIOLABA1,1.0
"CONDITIONER,NaELECTRODEAVL98X-91XX-100ML",2.88
CONFFRETAS:FIX-G-A-M-K-L(MS),2.2
CONSTANTTEMPERATUREWATERBATH(WATERBATH22LWITHCONCENTRICRINGSWITHLID),1.0
"CONSULTATIONFEEFORISO17025ACCEREDITATIONATLABORATORYANGULANA,STATIONRD(1stPAYMENT)",1.0
CONTRASTENHANCINGBLUEFILTERd=32x2mm,2.0
CONTROLEHBA1CCAPILLAIRE2,1.5
CONTROLEHBA2NORMAL(1ML),1.6666666666666667
CONTROLEHBA2NORMAL(5*1ML),1.6875
CONTROLEHBA2PATHO1X1ML,1.5
CONTROLEIT/IF1ML,1.6666666666666667
CONTROLHBAFSC,1.4
CONTROLHYPERGAMMA,1.0
CONTROLSERANORMAL(5*1ML),2.0
"CORNING®MICROPLATESEALINGTAPE,ALUMINUM,100EA[NON-STERILE,96WELLREACTIONS]",1.0
COUNTINGCHAMBER,1.0
CPM9000AC-DCPOWERSUPPLYBOARD(POWERSUPPLYMODULEFORCPM9000),2.0
CRE0203CREATININEKIT(4*40ML+2*28ML),1.25
"CREA-SKIT(800,CE,CRE1204)",2.606060606060606
"CREA-SKIT(800,CE,CRE1204)R1:4×59mL?R2:2×42mL",1.0
CREATINEKINASEKITR1:3×42mL?R2:3×12mL,1.4444444444444444
CREATINEKINASER14×38mL+R22×20mL,0.5
CREATINIEN,2.975609756097561
CREATININE(ENZYMATIC)4X60ML4X60ML,1.0
CREATININE(JAFFE)8x20ML,8.2
CREATININE(KINETIC)2X125mL,9.551401869158878
CREATININE(KINETIC)2X125mL[Biolabo/France],32.0
CREATININEENZYMATIC4X30ML,4.9480519480519485
CREATININEKIT3*35ml+3*35ml,1.1666666666666667
CREATININEKIT3*35ml+3*35mlR13×35mL+R23×35mL,6.025
CREATININEKITCRE0103R14×40mL+R24×40mL,3.4408602150537635
CREATININEKITR14×45mL+R24×45mL,4.222222222222222
CREATININER12×27mL+R21×18mLCREA-S,2.0
CREATINNE(KINETIC)2x125ML,1.5
CRP,3.3157894736842106
CRP(3*60ml+2*3ml),3.5555555555555554
CRP-IMMUNOTURBIDIMETRYTEST1X5ML+1X50ML,0.3333333333333333
CRP-immunoturbidimetrytest1x10ml+6x20ml,8.938095238095238
CRP-immunoturbidimetrytest1x10ml+6x20ml[Biolabo/France],2.0
CRP1x3ML,5.813084112149533
CRPCALIBRATIONSET,1.1923076923076923
CRPCONTROL5*1ml,1.3333333333333333
CRPCONTROL5x1ML,1.5714285714285714
CRPCONTROLHIGH,1.8653846153846154
CRPKITR11×40mL+R21×10mL,6.678571428571429
CRPLATEXSANSDIALUTION100TESTS,11.727272727272727
CRYOMATRIXEMBEDDINGMEDIUM120ML,1.0
"CUVETTEBLOCK(4POS/EA),4000TESTS50x20CUVETTS",1.1666666666666667
CUVETTERACKS&BALLSFOR800TESTS,3.3333333333333335
CUVETTERACKSW/OBALLES(800PCS)FORTHROMBOTIM,1.0
CUVETTES+BALLSFOR1-4CH.1000PCS,1.0
CUVETTESFOR1-4CHANNEL,1500.5
"CYLINDRICALDRUMWITHFAUCET,HDPE25L",1.0
CYTOCENTRIFUGE(CYTOSPIN4),1.0
CYTOSLIDE_SINGLECIRCLE,14.0
CYTOSPINACCESSORYKIT,1.0
CYTOSPINCENTRIFUGE(CYTOSPIN4),1.0
CYTOTOXICISOLATOR(GLOVEFASTCYTO2-6-4)(WARRANTY:01YEAR),1.0
CalciumKitR4×40mL,2.6
ChestElectrodesL(PEDIATRICCHEST/BULBELECTRODEFORCAREWELL),6.0
ClELECTRODE,1.0
D-DIMER,1.0
"D-DIMER(2X8ML)[ThermoFisherScientificoy,/Finland]",0.3333333333333333
"D-DIMERCALIBRATIONSET[ThermoFisherScientificoy,/Finland]",0.3333333333333333
"D-DIMERCONTROL2X1ML[ThermoFisherScientificoy,/Finland]",1.0
"D-DIMERCONTROLHIGH2X1M[ThermoFisherScientificoy,/Finland]",1.0
DATALOGGER,1.0
DECOLORANT(10),1.0
DEFENDERBENCHSCALE,1.0
DENSICHEK,2.0
DEPROTEINIZERSOLUTION100ML,2.24
DESKSTOPTHERMALTRANSFERBARCODEPRINTER,2.0
DETERGENT500ML,7.0
"DI-SODIUMHYDROGENPHOSPHATE,EXTRAPURE",1.0
DIGITALCENTRIFUGE(REVOLUTIONARYGENERALPURPOSELABO.CENTRIFUGE),2.0
DILUENT(20L/tank)(Mindray/China),15.0
DILUENT(20L/tank)(PackSize20L)[Mindray/China],44.0
DILUENT20L,15.966216216216216
DILUENT20L(Mindray-China),8.0
DIRECTBILRUBIN2X200ML,2.289855072463768
DISINFECTANTSANOSIL,1.0
"DISPOSABLEMICROTOMEBLADE,HIGHPROFILE50'S",1.2
"DISPOSABLEMICROTOMEBLADE,LOWPROFILE50PK",1.4
DISTILLEDWATERAPPARATUS,1.0
DISTILLEDWATERCAN-KONE30,2.0
DISTILLERDWATERAPPARATUS(WATERDISTILLATIONUNITMODEL710230V/50HZ/UK),3.5
DISTILWATERAPPARATUS(HYDROSTILL4),2.3333333333333335
"DNASETESTAGARBASE,500G",1.0
DOPPLER,1.0
DOPPLERDETECTOR(FETALDOPPLERWITH2MHZPROBE),2.6666666666666665
DOPPLERMACHINE(FETALDOPPLERWITH3MHZPROBE),2.0
DOUBLECUVETTES,181.33333333333334
DOUBLECUVETTES(250),3.3333333333333335
DOUBLECUVETTES(250NOS),4.0
DOUBLECUVETTES1'S,812.5
DOUBLECUVETTES250PCS,13.333333333333334
DOWNDRAFTEXTRACTIONDUCTADAPTERKIT,1.0
DPDTABLET,5000.0
DRYBLOCKINCUBATOR,1.6666666666666667
DUSTCOVER,1.0
E-ZCLEANSER(100ML/BOTTLE),5.263888888888889
E-ZCLEANSER(100ml/bottle)(PackSize100ml)[Mindray/China],15.0
ECAL3MLX1VL,6.0
ECAL3MLX5,0.8518518518518519
ECAL3MLX5VL,1.3571428571428572
ECGCABLE,2.0
ECGCable(10LEADPATIENTCABLEFORECGRECORDERS),1.5
ECGCable(Carewell)(10LEADPATIENTCABLEFORECGRECORDERS),12.0
ECGCable(Dongjang)(10LEADPATIENTCABLEFORECGRECORDER),3.0
ECGCableforMultiparaMonitor(Carewell)(3LEADPATIENTCABLEFORCPMMONITORS),4.0
ECGCreameforECG(1101ECGMachine)(ELECTRODEJELLY260GTUBE),10.0
ECGMACHINE,4.166666666666667
ECGMACHINE(ECGMACHINESINGLECHANNELBASIC),1.0
ECGMACHINE(WARRANTY:01YEAR),6.0
ECGMACHINESINGLECHANNELBASIC,7.0
ECGPAPAERROLL(80mm*20mm),200.0
ECGPATIENTCABLE3LEAD,0.6666666666666666
ECGPROBE(10LEADPATIENTCABLEFORECGRECORDERS),5.666666666666667
ECGProbes(10LEADPATIENTCABLEFORECGRECORDERS),5.0
ECGRECORDER(ECGMACHINESINGLECHANNELBASIC),1.3333333333333333
ECGRECORDINGPAPER(CARDIOFAX-1250)(ECGZFOLDPAPER(110X140X200SH/PK),100.0
ECGRecordingPaper(cardiofax-1250)(ECGZFOLDPAPER(110X140X200SH/PK)),300.0
